Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Direction of Flow,Trade Type,Product,Throughput (1000 m3/d),Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,60.7,165.4,170.0,A
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,67.2,,,
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,69.0,453.1,454.0,A
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,20.2,453.1,454.0,A
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,58.4,453.1,454.0,A
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,253.2,453.1,454.0,A
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,15.5,,,
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,30.8,165.4,163.0,A
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,23.0,165.4,163.0,A
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,59.3,165.4,163.0,A
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,66.4,,,
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,67.3,453.1,444.0,A
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,15.5,453.1,444.0,A
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,55.8,453.1,444.0,A
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,257.2,453.1,444.0,A
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,13.9,,,
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,23.3,165.4,170.0,A
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,24.9,165.4,170.0,A
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,57.3,165.4,170.0,A
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,63.3,,,
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,61.9,453.1,424.0,A
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,13.9,453.1,424.0,A
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,53.4,453.1,424.0,A
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,262.0,453.1,424.0,A
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,16.5,,,
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,27.7,165.0,157.0,A
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,22.8,165.0,157.0,A
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,51.5,165.0,157.0,A
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,57.0,,,
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,63.2,453.1,448.0,A
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,16.5,453.1,448.0,A
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,48.0,453.1,448.0,A
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,256.6,453.1,448.0,A
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,16.7,,,
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,32.0,165.0,168.0,A
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,24.2,165.0,168.0,A
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,55.7,165.0,168.0,A
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,61.5,,,
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,71.7,453.1,455.0,A
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,16.7,453.1,455.0,A
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,51.8,453.1,455.0,A
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,274.5,453.1,455.0,A
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,19.5,,,
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,32.5,165.0,171.0,A
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,24.4,165.0,171.0,A
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,64.1,165.0,171.0,A
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,67.0,,,
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,71.8,453.1,446.0,A
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,19.5,453.1,446.0,A
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,60.0,453.1,446.0,A
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,283.0,453.1,446.0,A
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,13.3,,,
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,29.1,165.0,170.3,A
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,24.3,165.0,170.3,A
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,63.1,165.0,170.3,A
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,70.7,,,
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,79.0,453.0,458.0,A
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,13.3,453.0,458.0,A
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,59.3,453.0,458.0,A
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,271.7,453.0,458.0,A
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,10.6,,,
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,27.4,165.0,169.9,A
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,27.4,165.0,169.9,A
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,70.7,165.0,169.9,A
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,77.1,,,
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,72.1,453.0,440.0,A
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,10.6,453.0,440.0,A
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,67.2,453.0,440.0,A
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,267.1,453.0,440.0,A
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,3.9,,,
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,23.0,165.0,161.0,A
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,20.7,165.0,161.0,A
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,67.0,165.0,161.0,A
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,74.5,,,
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,75.6,453.0,440.0,A
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,3.9,453.0,440.0,A
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,65.8,453.0,440.0,A
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,265.8,453.0,440.0,A
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,6.4,,,
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,17.3,165.0,168.0,A
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,20.3,165.0,168.0,A
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,61.3,165.0,168.0,A
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,67.7,,,
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,88.0,453.0,439.0,A
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,6.4,453.0,439.0,A
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,60.2,453.0,439.0,A
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,265.4,453.0,439.0,A
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,8.2,,,
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,23.3,165.0,167.0,A
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,21.6,165.0,167.0,A
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,53.8,165.0,167.0,A
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,56.7,,,
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,76.7,453.0,439.0,A
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,8.2,453.0,439.0,A
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,49.6,453.0,439.0,A
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,281.7,453.0,439.0,A
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,11.4,,,
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,26.6,165.0,163.0,A
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,28.6,165.0,163.0,A
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,57.0,165.0,163.0,A
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,62.2,,,
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,75.8,453.0,432.0,A
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,11.4,453.0,432.0,A
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,53.6,453.0,432.0,A
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,279.7,453.0,432.0,A
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,8.2,,,
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,19.8,165.0,167.387,A
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,26.0,165.0,167.387,A
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,69.1,165.0,167.387,A
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,75.2,,,
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,70.4,453.0,437.005,A
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,8.2,453.0,437.005,A
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,65.5,453.0,437.005,A
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,269.4,453.0,437.005,A
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,8.6,,,
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,21.9,165.0,166.003,A
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,28.4,165.0,166.003,A
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,64.0,165.0,166.003,A
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,68.2,,,
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,81.6,453.0,432.39,A
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,8.6,453.0,432.39,A
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,59.4,453.0,432.39,A
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,261.5,453.0,432.39,A
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,9.6,,,
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,25.2,165.0,166.966,A
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,26.6,165.0,166.966,A
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,63.7,165.0,166.966,A
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,71.1,,,
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,79.5,453.0,430.771,A
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,9.6,453.0,430.771,A
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,60.1,453.0,430.771,A
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,255.1,453.0,430.771,A
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,6.6,,,
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,22.3,165.0,165.148,A
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,26.2,165.0,165.148,A
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,71.8,165.0,165.148,A
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,76.4,,,
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,75.7,453.0,448.581,A
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,6.6,453.0,448.581,A
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,68.0,453.0,448.581,A
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,257.9,453.0,448.581,A
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,5.1,,,
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,24.2,165.0,167.76,A
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,24.7,165.0,167.76,A
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,76.7,165.0,167.76,A
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,82.5,,,
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,91.7,453.0,448.2,A
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,5.1,453.0,448.2,A
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,72.8,453.0,448.2,A
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,273.1,453.0,448.2,A
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,6.1,,,
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,24.2,165.0,169.8,A
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,24.2,165.0,169.8,A
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,79.3,165.0,169.8,A
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,84.4,,,
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,80.3,453.0,453.422,A
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,6.1,453.0,453.422,A
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,75.8,453.0,453.422,A
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,267.2,453.0,453.422,A
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,11.8,,,
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,27.9,165.0,169.0,A
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,24.4,165.0,169.0,A
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,73.0,165.0,169.0,A
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,77.6,,,
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,87.1,453.0,446.0,A
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,11.8,453.0,446.0,A
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,69.1,453.0,446.0,A
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,265.2,453.0,446.0,A
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,11.6,,,
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,27.8,165.0,169.0,A
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,19.0,165.0,169.0,A
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,68.6,165.0,169.0,A
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,73.7,,,
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,92.1,453.0,453.0,A
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,11.6,453.0,453.0,A
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,65.3,453.0,453.0,A
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,258.0,453.0,453.0,A
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,9.3,,,
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,29.4,165.0,169.0,A
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,21.8,165.0,169.0,A
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,66.5,165.0,169.0,A
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,73.9,,,
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,88.8,453.0,446.0,A
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,9.3,453.0,446.0,A
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,64.0,453.0,446.0,A
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,272.7,453.0,446.0,A
4,2019,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,6.8,,,
4,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,17.0,165.0,169.0,A
4,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,19.8,165.0,169.0,A
4,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,61.0,165.0,169.0,A
4,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,67.3,,,
